cap.english,cap.universal,display_scores.english.astroturf,display_scores.english.fake_follower,display_scores.english.financial,display_scores.english.other,display_scores.english.overall,display_scores.english.self_declared,display_scores.english.spammer,display_scores.universal.astroturf,display_scores.universal.fake_follower,display_scores.universal.financial,display_scores.universal.other,display_scores.universal.overall,display_scores.universal.self_declared,display_scores.universal.spammer,raw_scores.english.astroturf,raw_scores.english.fake_follower,raw_scores.english.financial,raw_scores.english.other,raw_scores.english.overall,raw_scores.english.self_declared,raw_scores.english.spammer,raw_scores.universal.astroturf,raw_scores.universal.fake_follower,raw_scores.universal.financial,raw_scores.universal.other,raw_scores.universal.overall,raw_scores.universal.self_declared,raw_scores.universal.spammer,user.majority_lang,user.user_data.id_str,user.user_data.screen_name
0.8524047631581662,0.8193478253485871,0.9,2.6,0.9,4.4,4.4,0.2,0.5,0.8,1.9,0.6,4.0,4.0,0.0,0.4,0.18,0.52,0.18,0.88,0.88,0.05,0.1,0.17,0.38,0.13,0.8,0.8,0.01,0.07,ar,1355108262987894784,yymenia2
0.812935016236137,0.7982287282125168,0.4,1.6,0.0,4.0,4.0,0.0,0.2,0.3,0.8,0.4,2.6,1.8,0.2,0.3,0.08,0.32,0.01,0.8,0.8,0.01,0.05,0.06,0.17,0.08,0.51,0.35,0.03,0.06,ar,3160451330,4muqtatafat
0.8829632678129363,0.7784494983408411,0.6,1.0,0.2,4.6,4.6,1.3,0.2,0.6,0.4,0.0,3.5,1.4,0.2,0.0,0.13,0.21,0.05,0.92,0.92,0.26,0.04,0.13,0.09,0.01,0.7,0.28,0.04,0.01,ar,3256627076,alpasent
0.8287549877594508,0.8054092120440788,0.3,1.9,2.4,4.2,4.2,0.2,1.3,0.2,2.0,1.8,3.3,3.3,0.4,1.6,0.06,0.37333333333333335,0.48,0.84,0.84,0.03,0.26,0.05,0.39,0.37,0.66,0.66,0.09,0.32,ar,1496423134454378497,bla_dma
0.8395863545645614,0.8662905376040458,2.2,3.8,1.1,4.3,4.3,0.6,0.5,2.0,3.5,1.5,4.5,4.5,0.8,0.4,0.44,0.76,0.22,0.86,0.86,0.13,0.1,0.4,0.7,0.3,0.9,0.9,0.15,0.08,ar,1482677813664788485,hwr2000h
0.7966368747455678,0.31739450135566455,0.4,0.2,0.0,3.2,3.2,0.2,0.0,0.2,0.0,0.0,1.2,0.2,0.0,0.0,0.07,0.04,0.0,0.65,0.65,0.03,0.0,0.04,0.0,0.0,0.23,0.04,0.0,0.0,ar,355090075,mo2022za
0.8829632678129363,0.8045992970534486,0.5,2.2,0.9,4.6,4.6,0.1,0.8,0.6,1.4,0.6,2.5,2.2,0.2,0.6,0.1,0.45,0.18,0.92,0.92,0.02,0.15,0.11,0.28,0.11,0.5,0.44,0.03,0.13,ar,940515524433375233,jan29183
0.7611878625273879,0.7219510972984345,0.4,0.4,0.0,2.6,1.4,0.0,0.1,0.2,0.0,0.0,1.8,1.0,0.0,0.0,0.07,0.09,0.0,0.52,0.27,0.0,0.02,0.05,0.0,0.01,0.36,0.21,0.0,0.01,ar,250533366,Bothayna_AlEssa
0.8457543526336647,0.8372129323854712,0.8,2.9,0.2,4.4,4.4,0.8,0.8,1.0,2.2,0.1,4.2,4.2,1.2,0.2,0.15,0.58,0.05,0.87,0.87,0.17,0.16,0.2,0.43,0.02,0.85,0.85,0.24,0.05,ar,744752419310043136,dr__h77
0.8595061719862279,0.8074910771589409,1.2,3.1,1.6,4.4,4.4,0.4,1.1,1.1,2.8,2.2,3.6,3.6,1.0,0.8,0.24,0.62,0.32,0.89,0.89,0.09,0.22,0.22,0.57,0.43,0.72,0.72,0.21,0.15,ar,3111009857,samaaa44
0.8240917140475522,0.8053787930995948,0.5,2.0,2.0,4.1,4.1,0.4,0.8,0.5,1.6,2.2,2.5,2.5,0.2,0.4,0.1,0.3933333333333333,0.4,0.83,0.83,0.08,0.16,0.1,0.33,0.43,0.5,0.5,0.04,0.08,ar,1517619631481102338,qmr4838
0.8076035454448582,0.760577756485164,0.2,1.3,0.0,3.9,3.9,0.4,1.0,0.4,1.2,0.0,1.0,1.2,0.1,1.2,0.03,0.26,0.01,0.78,0.78,0.08,0.2,0.08,0.23,0.0,0.2,0.25,0.02,0.25,ar,1446789684861050882,Harley_2411
0.8395863545645614,0.8052176344738626,0.6,2.0,2.4,4.3,4.3,0.4,1.2,0.5,2.2,1.9,3.2,3.2,0.7,0.3,0.13,0.39333333333333337,0.49,0.86,0.86,0.07,0.24,0.1,0.44,0.38,0.63,0.63,0.14,0.06,ar,291416899,dineroproducion
0.7668769621923945,0.4658392474232361,0.3,1.0,0.2,3.1,1.4,0.2,0.2,0.0,0.4,0.0,0.8,0.4,0.0,0.0,0.06,0.19,0.04,0.62,0.28,0.03,0.03,0.01,0.08,0.0,0.17,0.09,0.01,0.0,ar,2268779735,fdn65
0.8339181685112829,0.6415870166679795,0.4,1.0,0.0,4.2,4.2,0.2,0.0,0.5,0.0,0.0,1.0,0.8,0.0,0.0,0.08,0.2,0.01,0.85,0.85,0.03,0.0,0.1,0.01,0.0,0.21,0.16,0.0,0.0,ar,742673804053360640,croo3_v
0.7967206940193189,0.7966241294741505,0.3,2.2,0.8,3.3,3.3,0.8,1.6,0.4,2.5,0.0,2.5,1.7,0.4,1.6,0.06,0.45,0.17,0.66,0.66,0.16,0.32,0.07,0.5,0.01,0.5,0.34,0.09,0.33,ar,1491163978902482956,Hendaras2022
0.7973765977480777,0.7674214324358889,1.4,2.3,0.3,3.4,3.4,0.4,0.7,1.4,1.9,0.0,1.7,1.3,0.0,0.7,0.27,0.46,0.06,0.69,0.69,0.07,0.14,0.28,0.38,0.0,0.34,0.26,0.01,0.14,ar,1441173494679490564,RoRo0576
0.7907586934369296,0.7865642668428161,0.4,1.8,0.3,2.9,1.8,0.0,1.3,0.2,1.2,0.0,2.4,1.5,0.1,0.9,0.08,0.37,0.06,0.58,0.36,0.01,0.26,0.05,0.23,0.01,0.49,0.3,0.02,0.18,ar,1489369006117163020,NourSully
0.8395863545645614,0.8060512678410475,1.3,3.0,0.4,4.3,4.3,0.7,1.3,1.6,3.4,0.3,2.9,3.4,0.8,1.7,0.26,0.61,0.09,0.86,0.86,0.14,0.26,0.33,0.69,0.06,0.58,0.69,0.15,0.34,ar,1462824473183326210,W8Dll
0.8524047631581662,0.8082278383974655,0.6,1.3,0.0,4.4,4.4,2.4,0.6,0.1,0.6,0.0,3.6,3.6,2.9,0.6,0.13,0.26,0.0,0.88,0.88,0.49,0.12,0.02,0.11,0.0,0.73,0.73,0.59,0.12,ar,1601546552,Godaidnews
0.8457543526336647,0.7527121552274618,0.0,2.1,0.2,4.4,4.4,1.6,0.8,0.0,1.1,0.0,2.2,1.2,1.6,0.2,0.01,0.42,0.04,0.87,0.87,0.33,0.15,0.0,0.22,0.01,0.45,0.24,0.33,0.05,ar,1233870951974133760,alikhayal92
0.816204310368583,0.8054309326193666,0.2,2.6,1.8,4.1,4.1,0.2,0.8,0.0,1.4,1.5,1.6,2.7,0.0,0.6,0.03,0.51,0.35,0.81,0.81,0.04,0.17,0.01,0.27,0.3,0.31,0.53,0.01,0.12,ar,963387963773194240,___manar22
0.8199148539199458,0.8060512678410475,0.8,2.9,0.8,4.1,4.1,0.7,1.1,0.8,2.6,0.1,3.4,3.4,0.6,1.4,0.15,0.59,0.16,0.82,0.82,0.14,0.22,0.17,0.52,0.02,0.69,0.69,0.13,0.28,ar,1520910183907610625,LyalySham
0.7964100716330078,0.7527121552274618,0.2,1.5,1.3,2.4,2.2,0.0,0.4,0.4,1.2,0.4,1.6,1.2,0.0,0.0,0.03,0.3,0.26,0.49,0.44,0.0,0.07,0.09,0.24,0.09,0.31,0.24,0.0,0.0,ar,974266489,magdy_arafa
0.8021481695167405,0.8074910771589409,1.3,2.2,0.6,3.8,3.8,0.4,0.8,1.2,1.8,0.3,3.6,3.6,0.4,0.9,0.26,0.43,0.11,0.75,0.75,0.08,0.17,0.25,0.35,0.06,0.72,0.72,0.07,0.18,ar,1464480554372542469,Heera_Khan1
0.8395863545645614,0.6608500314332488,0.2,0.9,1.0,4.3,4.3,0.0,0.3,0.2,0.4,0.3,2.4,0.8,0.0,0.0,0.03,0.18,0.21,0.86,0.86,0.01,0.06,0.05,0.07,0.06,0.48,0.17,0.0,0.01,ar,523590610,falmudarra2
0.8524047631581662,0.8064216072785402,0.8,2.9,1.9,4.4,4.4,0.3,0.9,0.6,2.3,1.8,3.5,3.5,0.6,0.4,0.17,0.5833333333333333,0.38,0.88,0.88,0.06,0.18,0.13,0.46,0.37,0.7,0.7,0.12,0.09,ar,1522185326080708608,twth15708422
0.8595061719862279,0.6207049850511144,1.9,1.2,0.1,4.4,4.4,0.2,0.0,1.6,0.4,0.0,2.8,0.8,0.0,0.0,0.38,0.24,0.02,0.89,0.89,0.04,0.01,0.32,0.07,0.0,0.56,0.15,0.0,0.0,ar,1208472689599537154,muhamad_11338
0.8339181685112829,0.8053429027352532,0.4,3.2,0.6,4.2,4.2,0.1,1.8,0.2,2.8,0.2,2.2,2.8,0.1,1.0,0.07,0.63,0.11,0.85,0.85,0.02,0.35,0.05,0.57,0.03,0.45,0.57,0.02,0.21,ar,1203536186662412290,nnnsss2020
0.8287549877594508,0.7784494983408411,0.4,0.8,0.1,4.2,4.2,0.1,0.6,0.3,0.4,0.0,2.3,1.4,0.0,0.2,0.07,0.16,0.02,0.84,0.84,0.02,0.11,0.06,0.07,0.0,0.46,0.28,0.0,0.04,ar,1194462839844614144,all7rf_1
0.8339181685112829,0.7865642668428161,0.4,2.3,0.2,4.2,4.2,2.2,0.8,0.3,1.9,0.1,3.1,1.5,0.8,1.3,0.07,0.46,0.05,0.85,0.85,0.43,0.17,0.06,0.38,0.02,0.62,0.3,0.15,0.26,ar,1493648707954294789,k98_mo
0.8457543526336647,0.8115094045580712,0.9,3.0,1.8,4.4,4.4,0.8,1.4,1.0,2.9,1.7,3.8,3.8,0.8,1.4,0.18,0.6,0.35,0.87,0.87,0.15,0.28,0.21,0.58,0.34,0.76,0.76,0.17,0.28,ar,1526987867729321986,sarhmhm76970566
0.8395863545645614,0.8074910771589409,2.8,3.6,0.2,4.3,4.3,0.2,0.2,2.8,3.6,0.1,3.3,3.6,0.0,0.5,0.57,0.71,0.05,0.86,0.86,0.05,0.05,0.57,0.72,0.02,0.66,0.72,0.0,0.1,ar,1385291103566450689,8wrdh
0.5288664776112156,0.4658392474232361,0.2,0.4,0.1,2.0,0.6,0.0,0.0,0.4,0.2,0.0,1.6,0.4,0.0,0.1,0.03,0.08,0.02,0.41,0.12,0.0,0.01,0.09,0.05,0.0,0.32,0.09,0.0,0.02,ar,130214930,AndrewAany92
0.8457543526336647,0.8055586579935085,1.0,2.0,0.8,4.4,4.4,1.2,1.4,0.6,2.0,0.3,3.4,3.4,0.2,1.2,0.21,0.39,0.15,0.87,0.87,0.25,0.28,0.13,0.39,0.06,0.67,0.67,0.05,0.23,ar,1504207639332405253,OmarSakr44
0.7966668301280437,0.8030212452554465,0.7,1.8,0.0,3.0,3.0,0.3,1.2,0.8,1.1,0.0,1.8,2.0,0.0,1.4,0.14,0.35,0.01,0.61,0.61,0.06,0.24,0.15,0.22,0.01,0.37,0.4,0.01,0.29,ar,1483895774878515205,osdhazem
0.9077975241648624,0.8963872382550993,0.0,4.3,1.3,4.8,4.8,3.8,2.8,0.0,4.4,0.6,4.6,4.7,4.7,2.8,0.0,0.86,0.26,0.95,0.95,0.77,0.56,0.0,0.88,0.12,0.91,0.94,0.94,0.5696442687747036,ar,278094071,spellBABAY
0.8829632678129363,0.9197876419218655,0.2,3.4,0.6,4.6,4.6,4.6,2.5,0.0,3.1,0.3,4.4,4.8,4.8,3.1,0.04,0.69,0.13,0.92,0.92,0.92,0.5,0.0,0.62,0.06888888888888889,0.87,0.97,0.97,0.6193811108799667,ar,1512178090767704077,hnady83850864
0.8995513244218455,0.8733944954488508,0.0,4.4,1.2,4.7,4.7,3.7,2.0,0.0,4.4,0.6,4.6,4.6,4.5,2.4,0.0,0.89,0.25,0.94,0.94,0.74,0.39,0.0,0.88,0.11,0.91,0.91,0.9,0.4896442687747036,ar,164624945,nicaorbe_09
0.8829632678129363,0.9197876419218655,0.2,3.4,0.6,4.6,4.6,4.6,2.5,0.0,3.0,0.3,4.4,4.8,4.8,3.2,0.04,0.69,0.12,0.92,0.92,0.92,0.5,0.0,0.61,0.06888888888888889,0.88,0.97,0.97,0.6493811108799667,ar,1508253383760699400,shwq35084978
0.923535423667034,0.8885263643630983,0.0,3.6,1.0,4.8,4.8,4.0,2.0,0.0,3.6,0.4,4.6,4.6,4.6,2.7,0.0,0.72,0.21,0.97,0.97,0.79,0.39,0.0,0.73,0.07,0.93,0.93,0.93,0.5393811108799668,ar,1899893797,fishymaxine
0.9077975241648624,0.9197876419218655,0.2,3.6,0.8,4.8,4.8,4.6,2.4,0.0,3.2,0.3,4.3,4.8,4.8,3.0,0.03,0.73,0.16,0.95,0.95,0.93,0.48,0.0,0.63,0.05888888888888889,0.86,0.97,0.97,0.5993811108799667,ar,1507883895781482504,Morhan47663305
0.9077975241648624,0.9197876419218655,0.0,3.6,0.8,4.8,4.8,4.6,2.1,0.0,3.2,0.2,4.4,4.8,4.8,3.2,0.0,0.71,0.17,0.95,0.95,0.93,0.42,0.0,0.64,0.03888888888888889,0.89,0.97,0.97,0.6393811108799667,ar,1507797560953655298,BfhhJvb
0.923535423667034,0.904303821618659,0.2,3.6,1.0,4.8,4.8,4.6,2.4,0.0,3.4,0.5,4.2,4.8,4.8,2.6,0.03,0.71,0.19,0.97,0.97,0.91,0.48,0.0,0.67,0.09888888888888889,0.84,0.95,0.95,0.5193811108799667,ar,1525879779131629569,Yareen99520751
0.9077975241648624,0.8963872382550993,0.2,4.2,0.8,4.8,4.8,4.6,2.2,0.0,3.0,1.4,4.3,4.7,4.7,2.6,0.03,0.84,0.17,0.95,0.95,0.91,0.43,0.0,0.6,0.272234126984127,0.8541666666666665,0.94,0.94,0.5181197191803575,ar,1526892989477445634,NELLY200000
0.8008799175144752,0.8052478284119403,0.2,2.0,0.2,3.7,3.7,1.4,0.9,0.2,1.4,0.1,3.2,3.2,1.0,1.2,0.04,0.4,0.03,0.74,0.74,0.28,0.18,0.04,0.28,0.02,0.64,0.64,0.2,0.25,ar,1239608024723075073,gG12391296929
0.8595061719862279,0.8421031637823202,1.0,2.3,0.5,4.4,4.4,3.8,2.0,1.1,2.1,0.5,3.9,4.3,4.3,2.0,0.2,0.46,0.1,0.89,0.89,0.77,0.4,0.22,0.42,0.1,0.78,0.86,0.86,0.41,ar,1241135935833636864,Ro7almzajj
0.8199148539199458,0.7982287282125168,0.8,1.6,0.4,4.1,4.1,0.2,0.8,1.0,1.2,0.0,1.4,1.8,0.0,0.9,0.16,0.31,0.07,0.82,0.82,0.03,0.17,0.2,0.25,0.01,0.28,0.35,0.01,0.18,ar,1479860776529760258,Karim49115404
0.9077975241648624,0.904303821618659,0.0,4.8,0.4,4.6,4.8,4.1,4.1,0.0,4.7,0.4,4.8,4.8,4.7,4.1,0.0,0.95,0.07,0.91,0.95,0.81,0.83,0.0,0.94,0.08,0.95,0.95,0.94,0.81,ar,1380130185052311552,doctor_julien
0.8287549877594508,0.5222398722127631,0.2,1.4,0.8,4.2,4.2,0.6,0.6,0.1,0.5,0.2,1.4,0.6,0.0,0.2,0.05,0.27,0.15,0.84,0.84,0.13,0.13,0.02,0.1,0.04,0.27,0.11,0.0,0.03,ar,551059117,b0237
0.8829632678129363,0.8372129323854712,0.6,2.7,0.4,4.6,4.6,0.4,0.2,0.8,1.8,1.0,4.2,4.2,1.2,0.5,0.13,0.53,0.09,0.92,0.92,0.08,0.03,0.17,0.35,0.21,0.85,0.85,0.23,0.1,ar,1463465064971788288,Eslam44593109
0.8748575042966269,0.8053747654061287,0.2,2.3,2.1,4.6,4.6,0.1,1.0,0.0,2.0,1.0,2.8,2.8,0.0,1.3,0.03,0.47,0.42,0.91,0.91,0.02,0.21,0.01,0.39,0.19,0.56,0.56,0.0,0.26,ar,1439927368123047946,Shahdjm5
0.7611878625273879,0.49449072748283696,0.3,1.2,0.2,3.5,1.4,1.3,0.3,0.1,0.7,0.0,2.0,0.5,0.0,0.0,0.06,0.23,0.03,0.7,0.27,0.26,0.06,0.02,0.14,0.0,0.4,0.1,0.0,0.0,ar,965325133471731712,alaa_atef12
0.8287549877594508,0.8733944954488508,0.6,4.2,2.2,4.1,4.2,0.2,0.6,0.4,4.6,2.1,3.0,4.6,0.4,0.4,0.13,0.84,0.44,0.83,0.84,0.03,0.12,0.07,0.91,0.42,0.6,0.91,0.07,0.08,ar,1368328338578759681,Mohamed70601101
0.8748575042966269,0.8532920387559139,0.4,3.1,2.6,4.6,4.6,1.4,1.6,0.2,3.8,2.0,4.4,4.4,1.8,2.2,0.09,0.62,0.52,0.91,0.91,0.29,0.33,0.04,0.77,0.41,0.88,0.88,0.36,0.44,ar,1521113053395402753,mhmddhlmhmddhl1
0.8524047631581662,0.7947108099739177,1.4,1.4,0.0,4.4,4.4,0.8,0.6,0.8,1.6,0.0,2.2,1.6,0.6,0.9,0.27,0.28,0.0,0.88,0.88,0.17,0.12,0.16,0.31,0.0,0.43,0.33,0.12,0.18,ar,1412395075473219587,hamsalgaoafy
0.9077975241648624,0.8148417533461276,0.2,2.3,2.2,4.8,4.8,0.1,0.6,0.0,1.6,1.0,3.9,3.9,0.0,0.2,0.04,0.46,0.45,0.95,0.95,0.02,0.12,0.01,0.31,0.21,0.78,0.78,0.01,0.05,ar,1139164648383700992,b_890890
0.797782173166965,0.5982419966968565,0.4,2.0,0.3,3.5,3.5,0.4,0.1,0.4,0.6,0.2,1.0,0.7,0.0,0.0,0.07,0.4,0.06,0.7,0.7,0.08,0.02,0.08,0.13,0.04,0.2,0.14,0.0,0.0,ar,1124608212051865600,aziz20108
0.8670116134145492,0.8102129289660348,0.6,2.3,0.2,4.5,4.5,3.2,0.4,0.4,2.4,0.4,3.8,3.8,3.4,0.2,0.11,0.46,0.04,0.9,0.9,0.64,0.09,0.08,0.48,0.08,0.75,0.75,0.67,0.04,ar,1318647090973712393,Nh5b2
1.0,0.9121502174127201,0.2,4.4,1.7,5.0,5.0,4.2,2.1,0.0,4.2,1.3,4.8,4.8,4.8,3.4,0.03,0.8883333333333333,0.34,1.0,1.0,0.85,0.42,0.0,0.84,0.25629761904761905,0.96,0.96,0.95,0.69,ar,1526826615497539585,manar_khashann
0.816204310368583,0.7527121552274618,0.2,1.2,0.2,4.1,4.1,0.2,0.6,0.2,0.8,0.0,2.8,1.2,0.0,0.5,0.03,0.25,0.04,0.81,0.81,0.05,0.13,0.05,0.15,0.0,0.57,0.24,0.0,0.1,ar,1440027926733414413,_afnanalz1
0.797075908158591,0.6415870166679795,0.1,1.9,0.4,3.4,3.4,0.4,0.6,0.0,1.9,0.0,2.2,0.8,0.2,0.6,0.02,0.38,0.08,0.68,0.68,0.09,0.12,0.0,0.38,0.0,0.43,0.16,0.03,0.13,ar,1358468464365682694,mostfa_shehap
0.7998362042473794,0.6608500314332488,0.1,1.7,0.6,3.6,3.6,0.5,0.4,0.2,0.8,0.1,1.9,0.8,0.4,0.4,0.02,0.34,0.11,0.73,0.73,0.1,0.08,0.04,0.15,0.02,0.38,0.17,0.09,0.08,ar,1386288753803730944,cqva_
0.7989890411370751,0.4658392474232361,0.2,1.0,0.2,3.6,3.6,0.3,0.3,0.2,0.5,0.0,1.6,0.4,0.0,0.4,0.05,0.2,0.03,0.72,0.72,0.06,0.06,0.05,0.1,0.01,0.32,0.09,0.0,0.07,ar,1047932670523703296,Alaa_A_Ullah
0.9158377984126878,0.8421031637823202,0.8,2.6,0.2,4.8,4.8,4.2,0.4,0.8,2.3,0.4,4.1,4.3,4.3,0.8,0.16,0.51,0.04,0.96,0.96,0.84,0.08,0.17,0.47,0.09,0.81,0.86,0.86,0.16,ar,1355982977398878210,sa2m9i
0.8524047631581662,0.8102129289660348,0.2,2.0,0.2,4.4,4.4,3.8,0.7,0.2,1.0,0.1,3.2,3.8,3.8,0.6,0.03,0.39,0.04,0.88,0.88,0.77,0.14,0.04,0.19,0.02,0.63,0.75,0.75,0.13,ar,1249392089525256194,ibraa1245
0.7998362042473794,0.2603678379426137,0.1,0.6,0.3,3.6,3.6,0.4,0.2,0.1,0.4,0.0,1.0,0.1,0.0,0.0,0.02,0.12,0.06,0.73,0.73,0.08,0.04,0.02,0.07,0.0,0.19,0.02,0.0,0.01,ar,1000412058964451328,ZeidNora
0.8287549877594508,0.8053747654061287,1.0,2.4,1.2,4.2,4.2,0.4,1.0,1.1,1.4,1.7,2.8,2.8,0.5,1.0,0.19,0.49,0.23,0.84,0.84,0.08,0.2,0.22,0.28,0.34,0.56,0.56,0.1,0.19,ar,1495513214171467780,Solliman57
0.923535423667034,0.9338419498718862,0.2,3.8,0.8,4.8,4.8,4.6,2.6,0.0,3.2,0.3,4.4,5.0,5.0,3.0,0.04,0.77,0.17,0.97,0.97,0.93,0.51,0.0,0.64,0.06,0.88,0.99,0.99,0.608897839504502,ur,1459211761610014720,Cortney69063655
0.8524047631581662,0.8053088638387352,2.0,3.4,1.6,4.4,4.4,0.4,1.8,1.7,3.2,2.1,3.2,3.2,1.0,0.8,0.4,0.68,0.32,0.88,0.88,0.09,0.35,0.34,0.64,0.42,0.65,0.65,0.19,0.15,ar,1232127442283835393,0najid
0.8670116134145492,0.7219510972984345,0.6,1.6,1.4,4.5,4.5,0.1,0.4,0.6,0.4,0.6,2.7,1.0,0.0,0.2,0.12,0.32,0.28,0.9,0.9,0.02,0.07,0.13,0.09,0.13,0.53,0.21,0.0,0.04,ar,2345467976,abo1menah1
0.8524047631581662,0.8662905376040458,0.4,3.2,1.4,4.4,4.4,1.2,1.1,0.4,3.2,0.6,4.5,4.5,2.2,1.0,0.08,0.63,0.28,0.88,0.88,0.25,0.22,0.08,0.65,0.13,0.9,0.9,0.45,0.21,ar,1109803816273231873,DrFatimahussain
0.8595061719862279,0.8057684213303521,0.8,2.4,1.6,4.4,4.4,0.2,0.8,1.0,2.0,1.0,3.4,3.4,0.0,1.1,0.16,0.49,0.32,0.89,0.89,0.05,0.16,0.2,0.4,0.2,0.68,0.68,0.0,0.22,ar,1439296201250201605,ant_44_
0.8395863545645614,0.8327856038833207,1.0,2.4,0.2,4.3,4.3,2.8,1.0,0.6,1.8,0.1,4.2,4.2,4.0,0.6,0.19,0.48,0.05,0.86,0.86,0.56,0.2,0.11,0.37,0.02,0.84,0.84,0.79,0.13,ar,914009403828969472,AlbadrySh
0.8829632678129363,0.8963872382550993,0.4,2.4,0.2,4.6,4.6,4.1,1.6,0.2,1.6,0.4,3.8,4.7,4.7,1.0,0.08,0.49,0.04,0.92,0.92,0.83,0.33,0.05,0.33,0.07,0.75,0.94,0.94,0.21,ar,1388498363742576642,Modi61510881
0.8457543526336647,0.8193478253485871,1.6,2.7,0.2,4.4,4.4,0.8,0.4,1.7,2.9,0.2,4.0,4.0,1.5,0.6,0.32,0.54,0.03,0.87,0.87,0.16,0.07,0.34,0.59,0.05,0.8,0.8,0.3,0.12,ar,1225359176433643520,Nessma77308824
0.8076035454448582,0.8045992970534486,0.4,1.8,0.2,3.9,3.9,0.7,1.0,0.8,1.3,0.0,2.3,2.2,0.3,1.3,0.09,0.36,0.03,0.78,0.78,0.14,0.21,0.15,0.26,0.01,0.46,0.44,0.06,0.26,ar,1470187683595145217,ShroukGhoniem
0.7611878625273879,0.6415870166679795,0.2,0.7,0.1,3.4,1.4,0.1,0.4,0.1,0.8,0.0,1.5,0.8,0.0,0.6,0.04,0.14,0.02,0.68,0.27,0.02,0.09,0.02,0.17,0.0,0.3,0.16,0.01,0.13,ar,1422648045414518791,DinaEsam22
0.7966368747455678,0.5982419966968565,0.2,1.7,0.2,3.2,3.2,0.9,0.8,0.2,1.2,0.0,1.3,0.7,0.0,0.4,0.04,0.34,0.05,0.65,0.65,0.18,0.15,0.04,0.25,0.01,0.26,0.14,0.0,0.07,ar,2508022484,OutAlanwh0a
0.923535423667034,1.0,0.2,4.0,0.4,4.8,4.8,4.6,3.1,0.0,3.2,0.8,4.6,5.0,5.0,2.7,0.03,0.8,0.09,0.97,0.97,0.93,0.62,0.0,0.63,0.16151190476190475,0.9175,1.0,1.0,0.5377768447651429,ar,1353496829497896963,ydpnx24c4ifh0l3
0.8199148539199458,0.8074910771589409,0.4,3.2,2.3,4.1,4.1,0.2,1.4,0.3,3.6,1.7,3.2,3.6,0.4,1.9,0.09,0.64,0.47,0.82,0.82,0.03,0.29,0.06,0.72,0.34,0.64,0.72,0.07,0.38,ar,1445114534755196929,MariamEltaweel4
0.8995513244218455,0.8532920387559139,0.6,4.4,2.4,4.7,4.7,1.1,1.0,0.8,4.4,2.5,3.5,4.4,1.2,1.8,0.13,0.88,0.48,0.94,0.94,0.22,0.21,0.16,0.88,0.5,0.7,0.88,0.24,0.35,ar,1526981476474052614,DhqmMhmdhsn
0.9077975241648624,0.8963872382550993,0.2,4.2,0.8,4.8,4.8,4.6,2.2,0.0,3.0,1.4,4.3,4.7,4.7,2.6,0.03,0.84,0.17,0.95,0.95,0.91,0.43,0.0,0.6,0.272234126984127,0.8541666666666665,0.94,0.94,0.5181197191803575,ar,1526892989477445634,NELLY200000
0.8054784364249085,0.7828265255249504,0.4,0.8,0.0,3.8,3.8,0.5,0.2,0.2,0.0,0.0,1.9,1.4,0.1,0.2,0.08,0.15,0.0,0.77,0.77,0.1,0.05,0.04,0.01,0.0,0.38,0.29,0.02,0.04,ar,186498287,fatema1990
0.7874002196908744,0.6784864269642225,0.1,1.2,0.2,2.9,1.7,0.3,0.9,0.2,0.6,0.0,1.6,0.9,0.0,0.2,0.02,0.24,0.03,0.58,0.34,0.06,0.18,0.03,0.13,0.0,0.32,0.18,0.01,0.03,ar,1349468744456744962,Aliaaellithey
0.8524047631581662,0.8053088638387352,2.0,3.4,1.6,4.4,4.4,0.4,1.8,1.7,3.2,2.1,3.2,3.2,1.0,0.8,0.4,0.68,0.32,0.88,0.88,0.09,0.35,0.34,0.64,0.42,0.65,0.65,0.19,0.15,ar,1232127442283835393,0najid
0.9077975241648624,0.8252572897541253,0.3,2.2,0.4,4.8,4.8,3.7,1.1,0.4,2.0,0.2,4.1,4.1,3.2,0.9,0.06,0.45,0.07,0.95,0.95,0.74,0.22,0.09,0.4,0.05,0.82,0.82,0.64,0.18,ar,1091842519409799170,Jesgoat
0.816204310368583,0.8091273704655436,0.2,3.6,1.0,4.1,4.1,1.2,1.6,0.3,3.7,0.6,3.4,3.7,0.5,1.8,0.03,0.73,0.19,0.81,0.81,0.23,0.33,0.06,0.74,0.13,0.68,0.74,0.1,0.35,ar,1512951990237769737,HrJzw
0.8199148539199458,0.7897432630001835,1.6,1.8,0.2,4.1,4.1,0.4,0.6,1.4,1.4,0.0,2.9,1.6,0.0,0.4,0.33,0.36,0.03,0.82,0.82,0.09,0.12,0.28,0.28,0.0,0.58,0.31,0.0,0.08,ar,1377356856222490625,ze0sXO6VEjo8Sg5
0.8076035454448582,0.6207049850511144,1.8,1.6,0.1,3.9,3.9,0.2,0.2,1.6,0.8,0.0,1.5,0.8,0.0,0.0,0.36,0.31,0.02,0.78,0.78,0.04,0.03,0.32,0.15,0.0,0.3,0.15,0.0,0.0,ar,746771219282857984,DrKamalabudalia
0.8395863545645614,0.8052176344738626,0.5,2.0,0.4,4.3,4.3,2.7,0.9,0.4,2.0,0.0,3.2,3.2,2.0,0.9,0.1,0.39,0.08,0.86,0.86,0.53,0.18,0.08,0.39,0.01,0.63,0.63,0.41,0.18,ar,1090366854164549633,aa95a1
